episode,step,time,air_temperature,ground_temperature,hvac_temperature,basement_temperature,main_temperature,attic_temperature,heat_added,action,reward,total_reward,terminal
0,0,900.0,23.88888888888889,10.0,0.0,20.59663440067809,22.241267138710143,19.888621036003652,0,3,-1.2230854109273763,-1.2230854109273763,False
0,1,1800.0,23.88888888888889,10.0,-6.003,20.511352130867888,15.290502587754608,20.664116293096114,-12.006,0,1.795629108486093,0.5725436975587166,False
0,2,2700.0,23.88888888888889,10.0,-6.003,18.71386597575764,12.204381142471517,19.471911679353283,-24.012,0,0.6710619576679535,1.24360565522667,False
0,3,3600.0,23.88888888888889,10.0,6.003,16.678456452922575,22.01619773654985,17.86212403077696,-12.006,2,-0.8492822186720457,0.39432343655462443,False
0,4,4500.0,23.88888888888889,10.0,0.0,18.660699468813053,17.993438731170063,19.93059567219491,-12.006,5,0.11355758346285039,0.5078810200174748,False
0,5,5400.0,25.0,10.0,0.0,17.968083566528463,18.983399881596355,19.683831111598256,-12.006,3,0.38753293231967256,0.8954139523371474,False
0,6,6300.0,25.0,10.0,0.0,18.031379324425757,18.90982796744251,19.75777674645571,-12.006,3,0.2903196429266732,1.1857335952638206,False
0,7,7200.0,25.0,10.0,0.0,17.874739559511145,19.24503061673737,19.638751918511794,-12.006,4,0.3250153677185516,1.5107489629823723,False
0,8,8100.0,25.0,10.0,6.003,17.84838589187597,25.183640285957598,19.791479102478046,0.0,2,0.2071152902533182,1.7178642532356905,False
0,9,9000.0,25.555555555555557,10.0,6.003,19.314358471931595,28.016719490826286,21.409402755762763,12.006,2,-0.0828059098160712,1.6350583434196193,False
0,10,9900.0,25.555555555555557,10.0,0.0,22.619825028413203,21.357078648869596,24.444610296827996,12.006,5,0.24633258987244233,1.8813909332920615,False
0,11,10800.0,25.555555555555557,10.0,0.0,21.712994298730774,23.131413529222726,23.169091107142176,12.006,4,1.38897459399168,3.2703655272837415,False
0,12,11700.0,25.555555555555557,10.0,0.0,21.77418388943751,22.613435092640238,23.264684617662184,12.006,5,1.6511950943233322,4.921560621607074,False
0,13,12600.0,26.11111111111111,10.0,0.0,21.43241406465741,22.79289670969779,23.118004452226486,12.006,4,1.8099483170994857,6.731508938706559,False
0,14,13500.0,26.11111111111111,10.0,0.0,21.236949276992505,22.63770670419857,23.176947725723327,12.006,1,2.039638311014897,8.771147249721457,False
0,15,14400.0,26.11111111111111,10.0,0.0,21.312845062874718,22.37575060729363,23.08253845128171,12.006,5,1.8674035076467488,10.638550757368206,False
0,16,15300.0,26.11111111111111,10.0,0.0,21.048594649370468,22.403385393662653,23.047732646230497,12.006,1,2.0740676878655746,12.71261844523378,False
0,17,16200.0,26.11111111111111,10.0,0.0,20.869687049325147,22.457567061436986,22.91418340049497,12.006,4,1.9912095210907061,14.703827966324486,False
0,18,17100.0,26.11111111111111,10.0,-6.003,20.75742686552717,16.285879605436673,22.949800809742765,0.0,0,2.0,16.703827966324486,False
0,19,18000.0,26.11111111111111,10.0,0.0,18.330841670854138,20.181188821562714,21.43207868776395,0.0,3,0.9448276343598738,17.64865560068436,False
0,20,18900.0,26.11111111111111,10.0,-6.003,18.40312392178135,14.213530959970587,21.338576767331993,-12.006,0,1.2088365430392556,18.857492143723615,False
0,21,19800.0,25.555555555555557,10.0,-6.003,16.962186081036858,11.393119214414519,19.75503781297116,-24.012,0,-0.24691635909913218,18.610575784624483,False
0,22,20700.0,25.555555555555557,10.0,0.0,15.243914984086768,15.31781019300647,17.93649246494833,-24.012,1,-0.9169693895223986,17.693606395102083,False
0,23,21600.0,25.555555555555557,10.0,-6.003,15.016735741506926,10.27066812675784,17.638802374499157,-36.018,0,-1.540245966675006,16.153360428427078,False
0,24,22500.0,25.555555555555557,10.0,-6.003,13.59532850369913,7.773262771735231,16.16781331868661,-48.024,0,-2.2181181211309333,13.935242307296145,True
1,0,900.0,26.666666666666668,10.0,0.0,26.224326604788743,25.516244371178228,22.409636404650232,0,3,-0.29275234756334406,-0.29275234756334406,False
1,1,1800.0,26.666666666666668,10.0,0.0,25.159840366590732,25.080055391430175,23.38563131370723,0,3,0.05400382225414496,-0.2387485253091991,False
1,2,2700.0,26.666666666666668,10.0,6.003,24.42973339545203,30.728985851892777,23.962895073645406,12.006,2,-0.1634421547218033,-0.4021906800310024,False
1,3,3600.0,26.666666666666668,10.0,0.0,25.328428167340853,27.336110448647002,25.780906796212875,12.006,1,-0.7855992957021131,-1.1877899757331154,False
1,4,4500.0,26.666666666666668,10.0,0.0,25.47362113874638,26.063188497413922,26.211162250361504,12.006,3,-1.1058028303274674,-2.293592806060583,False
1,5,5400.0,24.444444444444446,10.0,6.003,24.896136456984724,31.90524775904984,26.091410615850247,24.012,2,-1.132263398823825,-3.425856204884408,False
1,6,6300.0,24.444444444444446,10.0,0.0,25.950429542391003,28.466830333929668,27.46757242542206,24.012,1,-1.4973734878058784,-4.9232296926902865,False
1,7,7200.0,24.444444444444446,10.0,0.0,26.285221100819534,26.82956587304865,27.75560991436372,24.012,5,-1.6530292550439023,-6.576258947734189,False
1,8,8100.0,24.444444444444446,10.0,0.0,25.756394561790856,26.752511746621863,27.369010508697617,24.012,3,-1.5187424855241507,-8.09500143325834,False
1,9,9000.0,22.77777777777778,10.0,-6.003,25.267290651821895,20.530485689546616,26.99982493336779,12.006,0,-1.4829423457734077,-9.577943779031747,False
1,10,9900.0,22.77777777777778,10.0,6.003,23.368011600792535,29.404924519381037,25.184870056889977,24.012,2,-0.14680839760274622,-9.724752176634492,False
